7.000000000000000000e+02 5.597468258274925779e-01 -7.843928060077392850e+00 -6.561646640179009893e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.290000000000000000e+02 5.789136230283313811e-01 -7.842002734313802570e+00 -6.558686423428187418e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.580000000000000000e+02 5.980078544219334935e-01 -7.840059994934233778e+00 -6.555814510754739644e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.870000000000000000e+02 6.170349130365583301e-01 -7.838190490521673048e+00 -6.553169505323109156e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.160000000000000000e+02 6.361257000101937509e-01 -7.836444319664143343e+00 -6.550675076977455547e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.450000000000000000e+02 6.553494922320047822e-01 -7.834802003586815111e+00 -6.548264692446416291e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.740000000000000000e+02 6.743267797099219418e-01 -7.833209590336830175e+00 -6.545969021116974318e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.040000000000000000e+02 6.936577858527501750e-01 -7.831595349221250224e+00 -6.543736211267408898e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.350000000000000000e+02 7.138750863737529651e-01 -7.829924065709673364e+00 -6.541415403925364913e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.670000000000000000e+02 7.331001708242628201e-01 -7.828163940704077284e+00 -6.538934378841805284e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.970000000000000000e+02 7.525104794237348349e-01 -7.826587264424667900e+00 -6.536783401537978655e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.027000000000000000e+03 7.719112922085655804e-01 -7.825159279333424145e+00 -6.534737979975791866e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.057000000000000000e+03 7.913074633147981762e-01 -7.823775868428337610e+00 -6.532737601018618001e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.086000000000000000e+03 8.103657394647598711e-01 -7.822428663683528072e+00 -6.530898108589490825e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.106000000000000000e+03 8.311450966861513301e-01 -7.821512472411318306e+00 -6.529611683097238384e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.123000000000000000e+03 8.522831238640679041e-01 -7.820746162936011103e+00 -6.528550793328657065e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.139000000000000000e+03 8.735609110858705284e-01 -7.820024517170396372e+00 -6.527516314091804439e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.158000000000000000e+03 8.951764939228693541e-01 -7.819181115152169070e+00 -6.526347934399876038e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.175000000000000000e+03 9.163490053017934178e-01 -7.818417022577818898e+00 -6.525362511235686114e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.194000000000000000e+03 9.375341749853558504e-01 -7.817590548541437201e+00 -6.524200902383706868e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.211000000000000000e+03 9.592565497424867527e-01 -7.816880852016706349e+00 -6.523175096246566440e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.228000000000000000e+03 9.809716633293363852e-01 -7.816194290216991192e+00 -6.522160788163552603e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.244000000000000000e+03 1.001666091945436321e+00 -7.815545095385663998e+00 -6.521258955237182242e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.262000000000000000e+03 1.022424145009782626e+00 -7.814800199894269106e+00 -6.520261081645836398e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.279000000000000000e+03 1.043664543032646108e+00 -7.814085809910077174e+00 -6.519321307318988623e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.298000000000000000e+03 1.064485249453120730e+00 -7.813320264545256855e+00 -6.518292781720655960e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.315000000000000000e+03 1.085792836679352558e+00 -7.812676869446157468e+00 -6.517452156634728766e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.334000000000000000e+03 1.106662814153565266e+00 -7.812005231415342088e+00 -6.516553893824113430e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.351000000000000000e+03 1.127820950018034951e+00 -7.811407774128831250e+00 -6.515774595503962985e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.368000000000000000e+03 1.149625000026490929e+00 -7.810789365427395659e+00 -6.515027862601931119e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.386000000000000000e+03 1.170591605570581173e+00 -7.810124614667357967e+00 -6.514247678571635447e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.402000000000000000e+03 1.192602658338016930e+00 -7.809529125844344222e+00 -6.513531846848575668e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.420000000000000000e+03 1.213693170812394806e+00 -7.808862023754214121e+00 -6.512730235390059796e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.436000000000000000e+03 1.234675041106012117e+00 -7.808287727788868260e+00 -6.512007413867340944e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.453000000000000000e+03 1.255576649175749848e+00 -7.807673840324359738e+00 -6.511246045900506374e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.470000000000000000e+03 1.276337697770860480e+00 -7.807064017285263446e+00 -6.510441126215351204e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.493000000000000000e+03 1.297143368919690509e+00 -7.806256848510252588e+00 -6.509360315805150954e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.514000000000000000e+03 1.317293026645978360e+00 -7.805561747808351214e+00 -6.508437416261423358e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.535000000000000000e+03 1.338132126927375820e+00 -7.804887124873667759e+00 -6.507622705124240348e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.557000000000000000e+03 1.358083321650823017e+00 -7.804176123545756738e+00 -6.506747587508732167e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.577000000000000000e+03 1.378137256105740782e+00 -7.803518525834642006e+00 -6.505880419901741263e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.599000000000000000e+03 1.398225457535849703e+00 -7.802784754164912684e+00 -6.504897999781278806e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.621000000000000000e+03 1.418242658045556714e+00 -7.802085172607275076e+00 -6.503877611635285660e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.642000000000000000e+03 1.438648594419161375e+00 -7.801446179109436940e+00 -6.503032464383736944e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.664000000000000000e+03 1.458379228313763987e+00 -7.800804574241391620e+00 -6.502265511044181601e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.685000000000000000e+03 1.479465168317158907e+00 -7.800170051478879429e+00 -6.501588804587427717e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.706000000000000000e+03 1.499278240005175178e+00 -7.799521727364447266e+00 -6.500833449783663731e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.732000000000000000e+03 1.519489924179183049e+00 -7.798723132440415817e+00 -6.499861017124332285e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.755000000000000000e+03 1.539220663309097237e+00 -7.798032385013069501e+00 -6.498971646967148352e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.778000000000000000e+03 1.558884686364067962e+00 -7.797368531762488786e+00 -6.498069356046194400e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.802000000000000000e+03 1.579299295544624337e+00 -7.796704267352120077e+00 -6.497151076422747806e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.831000000000000000e+03 1.598262516922420939e+00 -7.795891977519160854e+00 -6.496085352373539124e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.862000000000000000e+03 1.617438668873574903e+00 -7.794974933300803599e+00 -6.494904410908197256e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.894000000000000000e+03 1.636355425251854845e+00 -7.794036695337344334e+00 -6.493714418906503028e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.924000000000000000e+03 1.655354936387803733e+00 -7.793139715235737341e+00 -6.492617528897294044e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.954000000000000000e+03 1.674688909980985851e+00 -7.792260898990113205e+00 -6.491578961161061478e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.984000000000000000e+03 1.693829776114887720e+00 -7.791403304458025758e+00 -6.490508542159072469e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.014000000000000000e+03 1.713061596949895238e+00 -7.790572935447294789e+00 -6.489382365091024063e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.044000000000000000e+03 1.732262903584374403e+00 -7.789783318261086720e+00 -6.488272842383296712e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.074000000000000000e+03 1.751460818913247897e+00 -7.789012809717324792e+00 -6.487150542236587825e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.104000000000000000e+03 1.770855873624483712e+00 -7.788203790582619135e+00 -6.486017844999554249e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.135000000000000000e+03 1.790486711925930452e+00 -7.787399561482336807e+00 -6.484941178425413177e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.167000000000000000e+03 1.809762692782614035e+00 -7.786586761688258029e+00 -6.483934616993265898e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.197000000000000000e+03 1.829027100536558370e+00 -7.785793605589515387e+00 -6.483001098509263649e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.227000000000000000e+03 1.848138147195180325e+00 -7.785012113427588254e+00 -6.482047155767222790e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.257000000000000000e+03 1.867241584459940595e+00 -7.784251599016675627e+00 -6.481156932669943416e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.287000000000000000e+03 1.886296990844938515e+00 -7.783501406676775147e+00 -6.480296618503733619e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.317000000000000000e+03 1.905293838911586324e+00 -7.782761184378885311e+00 -6.479356362730979590e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.349000000000000000e+03 1.924559774729940553e+00 -7.782012627071261512e+00 -6.478439710802212481e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.380000000000000000e+03 1.943724002506997950e+00 -7.781313253312849731e+00 -6.477604833302637033e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.411000000000000000e+03 1.962983139157295165e+00 -7.780601357990358125e+00 -6.476666218825617882e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.442000000000000000e+03 1.981943766673405882e+00 -7.779904832501576273e+00 -6.475635862956235833e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.473000000000000000e+03 2.000864044759008475e+00 -7.779239728008261245e+00 -6.474572917395844840e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.504000000000000000e+03 2.019785545534557691e+00 -7.778573261519204252e+00 -6.473558855811126556e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.535000000000000000e+03 2.038779505822393645e+00 -7.777944079196037030e+00 -6.472663611723561417e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.568000000000000000e+03 2.058752395841810579e+00 -7.777311502787975783e+00 -6.471810686559904546e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.602000000000000000e+03 2.078951555556721065e+00 -7.776647926274031342e+00 -6.470905430144747505e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.635000000000000000e+03 2.098862099713749263e+00 -7.776010068494544569e+00 -6.470044738163903908e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.668000000000000000e+03 2.118825498355759507e+00 -7.775371039105389848e+00 -6.469184351300495628e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.702000000000000000e+03 2.139128026366234003e+00 -7.774765476165790723e+00 -6.468334484356415892e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.735000000000000000e+03 2.158770123057895063e+00 -7.774197700409119172e+00 -6.467619594528065008e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.768000000000000000e+03 2.178692978090710053e+00 -7.773603413780612037e+00 -6.466940438522747137e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.801000000000000000e+03 2.197510442799992081e+00 -7.773001702367383636e+00 -6.466128991490444733e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.833000000000000000e+03 2.216422351929876466e+00 -7.772414084848785265e+00 -6.465377308650238852e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.864000000000000000e+03 2.235337087512016208e+00 -7.771838827355423085e+00 -6.464793032294707587e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.896000000000000000e+03 2.254607754415935972e+00 -7.771289714743195631e+00 -6.464167656167819409e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.928000000000000000e+03 2.273879688315921577e+00 -7.770761563097368096e+00 -6.463421054609305827e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.960000000000000000e+03 2.293075613644388167e+00 -7.770232685403693829e+00 -6.462666571552817096e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.991000000000000000e+03 2.311960701412624886e+00 -7.769732949133869582e+00 -6.461964333303368058e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.023000000000000000e+03 2.331161946654319639e+00 -7.769216190670977795e+00 -6.461292206288692164e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.054000000000000000e+03 2.350024971365928472e+00 -7.768708946100060686e+00 -6.460611246042848421e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.086000000000000000e+03 2.369315788083606211e+00 -7.768197827416432943e+00 -6.459947511787405006e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.118000000000000000e+03 2.388337069749832065e+00 -7.767691080630653389e+00 -6.459393247151941075e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.150000000000000000e+03 2.407577741410997341e+00 -7.767175336363528082e+00 -6.458812905820316530e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.182000000000000000e+03 2.426801446941163842e+00 -7.766658351304983832e+00 -6.458257710311478661e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.213000000000000000e+03 2.445727228323618441e+00 -7.766163235043302748e+00 -6.457785139620709103e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.244000000000000000e+03 2.464699446691406948e+00 -7.765668912046772121e+00 -6.457183120394243581e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.275000000000000000e+03 2.483619751400417908e+00 -7.765162798937504718e+00 -6.456532593765174965e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.307000000000000000e+03 2.502725005017386373e+00 -7.764653770667877986e+00 -6.455793571052264923e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.339000000000000000e+03 2.521943985289997414e+00 -7.764170579809415607e+00 -6.455111580821623285e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.371000000000000000e+03 2.541266017489963058e+00 -7.763686276182084178e+00 -6.454538593008681602e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.402000000000000000e+03 2.560242922769652374e+00 -7.763246788192666337e+00 -6.453857163872237734e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.435000000000000000e+03 2.580146646367178942e+00 -7.762788575151899906e+00 -6.453184187395108573e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.468000000000000000e+03 2.599990991950035024e+00 -7.762315700179798661e+00 -6.452447799546535023e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.502000000000000000e+03 2.620415933065944447e+00 -7.761811950660950643e+00 -6.451593055013137956e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.535000000000000000e+03 2.639917822215292365e+00 -7.761342467989356564e+00 -6.450889502003073872e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.568000000000000000e+03 2.659542661375469574e+00 -7.760910267043909627e+00 -6.450363719768299475e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.602000000000000000e+03 2.679674297769864211e+00 -7.760508543506024814e+00 -6.449933495632658165e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.635000000000000000e+03 2.699190500577290930e+00 -7.760119789246973099e+00 -6.449460362700929039e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.668000000000000000e+03 2.718795362512270497e+00 -7.759698344073775900e+00 -6.448973938422218666e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.702000000000000000e+03 2.738996289173762033e+00 -7.759273740101333416e+00 -6.448406410157912383e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.735000000000000000e+03 2.758538005550702277e+00 -7.758855226569286501e+00 -6.447881405231367324e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.768000000000000000e+03 2.778295485575994039e+00 -7.758410722203237242e+00 -6.447339146417806255e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.802000000000000000e+03 2.798379510309961127e+00 -7.757960794116149472e+00 -6.446721511827410822e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.835000000000000000e+03 2.818174405296643759e+00 -7.757560011884398143e+00 -6.446242235287693134e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.868000000000000000e+03 2.837733645571602903e+00 -7.757158416970510117e+00 -6.445865118682095662e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.902000000000000000e+03 2.857874034974309918e+00 -7.756760656219760186e+00 -6.445387206854267248e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.935000000000000000e+03 2.877300893863042219e+00 -7.756399785915360390e+00 -6.444842151342588643e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.968000000000000000e+03 2.896875706977314557e+00 -7.756036701887144780e+00 -6.444378984750100514e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.002000000000000000e+03 2.916861502197053646e+00 -7.755627293764413288e+00 -6.443967675743050627e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.035000000000000000e+03 2.936531838642226333e+00 -7.755233965129535889e+00 -6.443428539300099622e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.068000000000000000e+03 2.956221838063664009e+00 -7.754849212190332075e+00 -6.442843456121167378e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.102000000000000000e+03 2.976368763910399728e+00 -7.754487311680440698e+00 -6.442397593179380877e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.135000000000000000e+03 2.995863390564918571e+00 -7.754147116389968453e+00 -6.441984354659621381e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.168000000000000000e+03 3.015281457503636631e+00 -7.753792081263287450e+00 -6.441424300587271112e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.202000000000000000e+03 3.035125602814886303e+00 -7.753431225970589757e+00 -6.440884249161794806e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.235000000000000000e+03 3.054656989177068294e+00 -7.753058812916151510e+00 -6.440432237271258131e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.268000000000000000e+03 3.074289885825581159e+00 -7.752685343307128996e+00 -6.439994939150182063e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.292000000000000000e+03 3.095237712197833613e+00 -7.752414529071582905e+00 -6.439601218513658409e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.310000000000000000e+03 3.115500428345468364e+00 -7.752213535191685878e+00 -6.439291764031394472e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.331000000000000000e+03 3.136569701102045027e+00 -7.751988339212750212e+00 -6.438965155104265037e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.350000000000000000e+03 3.157637238634957377e+00 -7.751778158654989426e+00 -6.438708696411883814e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.368000000000000000e+03 3.178344645566410609e+00 -7.751573121499705898e+00 -6.438470809719616383e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.389000000000000000e+03 3.199176273875766530e+00 -7.751341010678722832e+00 -6.438171367378322962e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.408000000000000000e+03 3.219890408052338504e+00 -7.751153954843373661e+00 -6.437924951210836966e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.429000000000000000e+03 3.240888817773925012e+00 -7.750954898019055683e+00 -6.437703576130601846e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.447000000000000000e+03 3.261485180854797328e+00 -7.750782748274124501e+00 -6.437514005042966225e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.467000000000000000e+03 3.281726437475946057e+00 -7.750581826967639643e+00 -6.437320721462790551e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.485000000000000000e+03 3.302432091699706085e+00 -7.750399364377676292e+00 -6.437117837193889969e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.503000000000000000e+03 3.322818318340513333e+00 -7.750207994776316056e+00 -6.436923287541275407e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.524000000000000000e+03 3.343378930290540119e+00 -7.749984350900783525e+00 -6.436666889189040397e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.542000000000000000e+03 3.363664792246288560e+00 -7.749789425274139276e+00 -6.436418814136422029e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.563000000000000000e+03 3.384354922771454000e+00 -7.749561192470725501e+00 -6.436097325557726734e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.581000000000000000e+03 3.404727508624394883e+00 -7.749359453820442667e+00 -6.435821575631536007e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.602000000000000000e+03 3.427542935013771164e+00 -7.749130390201447227e+00 -6.435524544549846127e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.623000000000000000e+03 3.448469474183188499e+00 -7.748911686487833350e+00 -6.435279120016409671e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.641000000000000000e+03 3.468760554724269252e+00 -7.748723747208964951e+00 -6.435058417684234477e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.662000000000000000e+03 3.489742826951874655e+00 -7.748504558589634605e+00 -6.434751560744036425e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.681000000000000000e+03 3.510632421109411538e+00 -7.748303033973055420e+00 -6.434373061592069121e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.702000000000000000e+03 3.533372749752468511e+00 -7.748088345748617378e+00 -6.433963976131996887e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.725000000000000000e+03 3.553480021092626728e+00 -7.747860543278315859e+00 -6.433628505058241132e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.744000000000000000e+03 3.574446902473767729e+00 -7.747680163622966631e+00 -6.433458234002493725e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.765000000000000000e+03 3.594562268588278098e+00 -7.747472358464070119e+00 -6.433257744339955231e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.784000000000000000e+03 3.614815660251511353e+00 -7.747269659645143136e+00 -6.433042093393471106e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.803000000000000000e+03 3.635136514438523037e+00 -7.747075009320978367e+00 -6.432812627115914950e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.825000000000000000e+03 3.655002743336889459e+00 -7.746864127138413103e+00 -6.432561905372803146e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.849000000000000000e+03 3.674949351416693766e+00 -7.746665496442737719e+00 -6.432283137351801017e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.875000000000000000e+03 3.693851562804645994e+00 -7.746428407075701905e+00 -6.431909943811445984e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.906000000000000000e+03 3.713125381138589809e+00 -7.746130286082991034e+00 -6.431543620556855245e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.937000000000000000e+03 3.732461328042878002e+00 -7.745825161943909798e+00 -6.431272636492397332e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.966000000000000000e+03 3.752512670026884933e+00 -7.745525101039674176e+00 -6.430912639009046750e+00 0.000000000000000000e+00 0.000000000000000000e+00
